GeoFIPS,GeoName,Description,Year,PerCapitaIncome
" ""49000""",Utah,Per capita personal income (dollars) 2/,1972,4179.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1972,4294.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1972,4922.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1972,4955.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1972,3729.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1972,4609.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1972,4856.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1972,5149.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1972,5400.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1972,4916.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1972,4619.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1972,4110.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1972,4350.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1972,4682.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1972,5529.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1973,5363.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1973,4088.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1973,7525.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1973,5145.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1973,4069.0
" ""06000""",California,Per capita personal income (dollars) 2/,1973,6123.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1973,5579.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1973,6319.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1973,5979.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1973,7246.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1973,5371.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1973,4656.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1973,6643.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1973,4885.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1973,5947.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1973,5136.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1973,5466.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1973,5417.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1973,4227.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1973,4098.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1973,4498.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1973,6221.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1973,5632.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1973,5554.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1973,5500.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1973,3736.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1973,5045.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1973,5149.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1973,5382.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1973,6381.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1973,5005.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1973,6143.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1973,4421.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1973,6022.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1973,4491.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1973,6383.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1973,5252.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1973,4696.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1973,5291.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1973,5219.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1973,5158.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1973,4213.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1973,5310.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1973,4384.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1973,4835.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1973,4520.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1973,4661.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1973,5424.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1973,5532.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1973,4062.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1973,5125.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1973,5571.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1973,5591.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1973,5860.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1973,5481.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1973,5367.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1973,4574.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1973,4825.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1973,5200.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1973,6022.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1974,5836.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1974,4477.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1974,8827.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1974,5546.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1974,4453.0
" ""06000""",California,Per capita personal income (dollars) 2/,1974,6731.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1974,6142.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1974,6879.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1974,6426.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1974,8004.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1974,5757.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1974,5019.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1974,7412.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1974,5566.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1974,6494.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1974,5472.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1974,5657.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1974,5848.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1974,4698.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1974,4620.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1974,4933.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1974,6751.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1974,6090.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1974,5918.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1974,5903.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1974,4056.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1974,5386.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1974,5521.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1974,5570.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1974,6746.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1974,5406.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1974,6673.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1974,4858.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1974,6533.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1974,4881.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1974,6304.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1974,5752.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1974,5153.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1974,5889.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1974,5743.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1974,5547.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1974,4655.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1974,5313.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1974,4778.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1974,5342.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1974,4930.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1974,4996.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1974,5924.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1974,6152.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1974,4481.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1974,5605.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1974,6317.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1974,6058.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1974,6382.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1974,5940.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1974,5665.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1974,4994.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1974,5309.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1974,5733.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1974,6638.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1975,6324.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1975,4918.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1975,11205.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1975,5825.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1975,4769.0
" ""06000""",California,Per capita personal income (dollars) 2/,1975,7320.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1975,6670.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1975,7367.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1975,6844.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1975,8834.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1975,6107.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1975,5354.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1975,7907.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1975,5850.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1975,7064.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1975,5907.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1975,6293.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1975,6358.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1975,5039.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1975,5113.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1975,5266.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1975,7265.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1975,6560.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1975,6340.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1975,6340.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1975,4360.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1975,5883.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1975,5978.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1975,6336.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1975,7331.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1975,5786.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1975,7203.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1975,5391.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1975,7066.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1975,5229.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1975,6549.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1975,6143.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1975,5677.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1975,6418.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1975,6259.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1975,6068.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1975,4963.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1975,5829.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1975,5138.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1975,5947.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1975,5341.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1975,5401.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1975,6404.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1975,6831.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1975,4991.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1975,6099.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1975,6853.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1975,6514.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1975,6911.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1975,6404.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1975,6191.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1975,5376.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1975,5858.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1975,6191.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1975,7255.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1976,6875.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1976,5438.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1976,12447.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1976,6309.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1976,5247.0
" ""06000""",California,Per capita personal income (dollars) 2/,1976,7975.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1976,7211.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1976,7951.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1976,7430.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1976,9548.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1976,6557.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1976,5881.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1976,8367.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1976,6343.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1976,7644.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1976,6540.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1976,6640.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1976,6850.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1976,5536.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1976,5672.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1976,5915.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1976,7887.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1976,7078.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1976,7070.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1976,6801.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1976,4887.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1976,6409.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1976,6337.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1976,6597.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1976,7994.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1976,6418.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1976,7817.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1976,5846.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1976,7510.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1976,5745.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1976,6357.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1976,6752.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1976,6145.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1976,7091.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1976,6838.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1976,6600.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1976,5472.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1976,5726.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1976,5664.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1976,6528.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1976,5866.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1976,5928.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1976,6969.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1976,7424.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1976,5455.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1976,6676.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1976,7309.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1976,7066.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1976,7444.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1976,7032.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1976,6588.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1976,5886.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1976,6403.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1976,6690.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1976,7908.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1977,7516.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1977,5920.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1977,12789.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1977,6858.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1977,5736.0
" ""06000""",California,Per capita personal income (dollars) 2/,1977,8681.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1977,7854.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1977,8752.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1977,7971.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1977,10469.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1977,7182.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1977,6396.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1977,8828.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1977,6726.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1977,8369.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1977,7197.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1977,7300.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1977,7413.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1977,6135.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1977,6234.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1977,6340.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1977,8505.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1977,7712.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1977,7913.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1977,7612.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1977,5375.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1977,7070.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1977,6739.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1977,7123.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1977,8815.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1977,7050.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1977,8554.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1977,6382.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1977,8158.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1977,6211.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1977,6564.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1977,7464.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1977,6733.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1977,7712.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1977,7505.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1977,7187.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1977,5886.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1977,6477.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1977,6174.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1977,7124.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1977,6412.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1977,6339.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1977,7613.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1977,8062.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1977,6012.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1977,7416.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1977,8203.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1977,7707.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1977,8113.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1977,7773.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1977,7245.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1977,6430.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1977,6988.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1977,7260.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1977,8588.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1978,8356.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1978,6609.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1978,13018.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1978,7768.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1978,6546.0
" ""06000""",California,Per capita personal income (dollars) 2/,1978,9661.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1978,8824.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1978,9720.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1978,8696.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1978,11349.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1978,8064.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1978,7154.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1978,9640.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1978,7497.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1978,9213.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1978,7968.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1978,8406.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1978,8151.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1978,6769.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1978,7029.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1978,6939.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1978,9407.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1978,8522.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1978,8778.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1978,8487.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1978,5917.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1978,7828.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1978,7768.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1978,8208.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1978,10045.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1978,7932.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1978,9475.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1978,7148.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1978,8949.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1978,6922.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1978,8235.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1978,8231.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1978,7517.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1978,8592.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1978,8283.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1978,7868.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1978,6537.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1978,7460.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1978,6943.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1978,8023.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1978,7119.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1978,7171.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1978,8514.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1978,9101.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1978,6641.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1978,8249.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1978,9361.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1978,8531.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1978,8934.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1978,8590.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1978,8162.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1978,7192.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1978,7864.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1978,8164.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1978,9557.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1979,9232.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1979,7275.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1979,13744.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1979,8712.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1979,7090.0
" ""06000""",California,Per capita personal income (dollars) 2/,1979,10758.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1979,9818.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1979,10909.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1979,9549.0
